code,term,dmd_id,dmd_type,bnf_code
330057007,Leflunomide 10mg tablets,330057007,VMP,1001030L0AAAAAA
18756811000001107,Leflunomide 10mg tablets,18756811000001107,AMP,1001030L0AAAAAA
19783111000001102,Leflunomide 10mg tablets,19783111000001102,AMP,1001030L0AAAAAA
18342011000001101,Leflunomide 10mg tablets,18342011000001101,AMP,1001030L0AAAAAA
20839511000001103,Leflunomide 10mg tablets,20839511000001103,AMP,1001030L0AAAAAA
24363111000001104,Leflunomide 10mg tablets,24363111000001104,AMP,1001030L0AAAAAA
30219011000001109,Leflunomide 10mg tablets,30219011000001109,AMP,1001030L0AAAAAA
24116711000001101,Leflunomide 10mg tablets,24116711000001101,AMP,1001030L0AAAAAA
33592411000001101,Leflunomide 10mg tablets,33592411000001101,AMP,1001030L0AAAAAA
37574311000001101,Leflunomide 10mg tablets,37574311000001101,AMP,1001030L0AAAAAA
20290211000001108,Leflunomide 10mg tablets,20290211000001108,AMP,1001030L0AAAAAA
29884411000001106,Leflunomide 10mg tablets,29884411000001106,AMP,1001030L0AAAAAA
18810411000001100,Leflunomide 10mg tablets,18810411000001100,AMP,1001030L0AAAAAA
22063011000001107,Leflunomide 10mg tablets,22063011000001107,AMP,1001030L0AAAAAA
20914411000001104,Leflunomide 10mg tablets,20914411000001104,AMP,1001030L0AAAAAA
18172711000001109,Leflunomide 10mg tablets,18172711000001109,AMP,1001030L0AAAAAA
330058002,Leflunomide 20mg tablets,330058002,VMP,1001030L0AAABAB
18757211000001108,Leflunomide 20mg tablets,18757211000001108,AMP,1001030L0AAABAB
19783511000001106,Leflunomide 20mg tablets,19783511000001106,AMP,1001030L0AAABAB
18342211000001106,Leflunomide 20mg tablets,18342211000001106,AMP,1001030L0AAABAB
20839811000001100,Leflunomide 20mg tablets,20839811000001100,AMP,1001030L0AAABAB
24363311000001102,Leflunomide 20mg tablets,24363311000001102,AMP,1001030L0AAABAB
24116911000001104,Leflunomide 20mg tablets,24116911000001104,AMP,1001030L0AAABAB
33592811000001104,Leflunomide 20mg tablets,33592811000001104,AMP,1001030L0AAABAB
37574511000001107,Leflunomide 20mg tablets,37574511000001107,AMP,1001030L0AAABAB
20290411000001107,Leflunomide 20mg tablets,20290411000001107,AMP,1001030L0AAABAB
29884611000001109,Leflunomide 20mg tablets,29884611000001109,AMP,1001030L0AAABAB
18812611000001101,Leflunomide 20mg tablets,18812611000001101,AMP,1001030L0AAABAB
22063211000001102,Leflunomide 20mg tablets,22063211000001102,AMP,1001030L0AAABAB
20914611000001101,Leflunomide 20mg tablets,20914611000001101,AMP,1001030L0AAABAB
18172911000001106,Leflunomide 20mg tablets,18172911000001106,AMP,1001030L0AAABAB
330059005,Leflunomide 100mg tablets,330059005,VMP,1001030L0AAACAC
24408011000001101,Leflunomide 15mg tablets,24408011000001101,VMP,1001030L0AAADAD
24775211000001101,Leflunomide 15mg tablets,24775211000001101,AMP,1001030L0AAADAD
24376811000001107,Leflunomide 15mg tablets,24376811000001107,AMP,1001030L0AAADAD
499111000001102,Arava 10mg tablets,499111000001102,AMP,1001030L0BBAAAA
62411000001105,Arava 20mg tablets,62411000001105,AMP,1001030L0BBABAB
404111000001101,Arava 100mg tablets,404111000001101,AMP,1001030L0BBACAC
41790411000001108,VMP subsequent to 330059005,41790411000001108,VMP,1001030L0AAACAC
41790511000001107,VMP subsequent to 330057007,41790511000001107,VMP,1001030L0AAAAAA
41790611000001106,VMP subsequent to 330058002,41790611000001106,VMP,1001030L0AAABAB
