code,term
10624571000119106,Ossification of anterior longitudinal ligament of spine
10948005,Thoracic spondylosis with myelopathy
123798002,Lumbosacral spondylosis
13131000,"Spondylolisthesis, grade 3"
13236000,Congenital spondylolisthesis
192907007,Myelopathy due to spondylosis
193120004,Nerve root and plexus compressions in spondylosis
202657000,Single-level cervical spondylosis without myelopathy
202658005,Two-level cervical spondylosis without myelopathy
202659002,Multiple-level cervical spondylosis without myelopathy
202661006,Single-level cervical spondylosis with myelopathy
202662004,Two-level cervical spondylosis with myelopathy
202663009,Multiple-level cervical spondylosis with myelopathy
202666001,Single-level thoracic spondylosis without myelopathy
202667005,Two-level thoracic spondylosis without myelopathy
202668000,Multiple-level thoracic spondylosis without myelopathy
202670009,Single-level thoracic spondylosis with myelopathy
202671008,Two-level thoracic spondylosis with myelopathy
202672001,Multiple-level thoracic spondylosis with myelopathy
202674000,Single-level lumbosacral spondylosis without myelopathy
202675004,Two-level lumbosacral spondylosis without myelopathy
202676003,Multiple-level lumbosacral spondylosis without myelopathy
202677007,Lumbosacral spondylosis with myelopathy
202678002,Single-level lumbosacral spondylosis with myelopathy
202679005,Two-level lumbosacral spondylosis with myelopathy
202680008,Multiple-level lumbosacral spondylosis with myelopathy
202683005,Cervical spondylosis with radiculopathy
202684004,Single-level cervical spondylosis with radiculopathy
202685003,Two-level cervical spondylosis with radiculopathy
202686002,Multiple-level cervical spondylosis with radiculopathy
202687006,Cervical spondylosis with vascular compression
202688001,Thoracic spondylosis with radiculopathy
202689009,Single-level thoracic spondylosis with radiculopathy
202690000,Two-level thoracic spondylosis with radiculopathy
202692008,Multiple-level thoracic spondylosis with radiculopathy
202693003,Lumbosacral spondylosis with radiculopathy
202694009,Single-level lumbosacral spondylosis with radiculopathy
202695005,Two-level lumbosacral spondylosis with radiculopathy
202696006,Multiple-level lumbosacral spondylosis with radiculopathy
202747007,Calcification of cervical disc
202751009,Calcification of thoracic disc
202755000,Calcification of lumbar disc
202771000,Cervical posterior longitudinal ligament ossification
203681002,Acquired spondylolisthesis
203682009,Dysplastic spondylolisthesis
203683004,Isthmic spondylolisthesis
203685006,Pedicular spondylolisthesis
23971000119101,Congenital lumbar spondylolisthesis
239805001,Juvenile ankylosing spondylitis
239806000,Juvenile spondyloarthropathy
239810002,Ankylosing spondylitis with organ / system involvement
239811003,Ankylosing spondylitis with multisystem involvement
239863005,Osteoarthritis of spinal facet joint
239880009,Lumbar spondylosis
240211000,Intervertebral disk calcification
240222001,Spondyloptosis
26538006,Degeneration of lumbar intervertebral disc
267969005,Spondylosis and allied disorders
267970006,Cervical spondylosis without myelopathy
267971005,Thoracic spondylosis without myelopathy
274152003,Spondylolisthesis
307138004,Spondylolisthesis L5/S1 level
321151000119106,Acquired spondylolisthesis of cervical vertebra
321171000119102,Spondylolisthesis of lumbar vertebra
321181000119104,Spondylolisthesis of fifth lumbar vertebra
321231000119105,Acquired spondylolisthesis of thoracolumbar vertebra
321311000119108,Spondylosis of cervicothoracic spine
321341000119107,Spondylosis of thoracolumbar spine
33420007,Diffuse cervicobrachial syndrome
3472009,"Spondylolisthesis, grade 4"
387800004,Cervical spondylosis
387802007,Thoracic spondylosis
4046000,Degenerative spondylolisthesis
425871007,Congenital spondylolisthesis of cervical vertebra
428857003,Kashin-Beck disease of spine
43132002,Degeneration of cervicothoracic intervertebral disc
44494000,"Spondylolisthesis, grade 1"
48210000,Lumbosacral spondylosis without myelopathy
53332000,Spinal arthritis deformans
60937000,Degeneration of lumbosacral intervertebral disc
62620001,"Spondylolisthesis, grade 2"
65260001,Cervical spondylosis with myelopathy
67437007,Lumbar spondylosis with myelopathy
68675004,Degeneration of thoracic intervertebral disc
68859000,Spondylosis without myelopathy
69195002,Degeneration of cervical intervertebral disc
713482002,Osteoarthritis of facet joint of thoracic spine
713826008,Osteoarthritis of lumbar spinal facet joint
713911007,Lumbosacral spondylosis co-occurrent with root compression
722598000,Spondylolisthesis without pars defect
723129002,Spinal cord compression due to degenerative disorder of spinal column
724604003,Intervertebral disc degeneration of cervical spine without prolapsed disc
724605002,Ossification of spinal ligament
735604001,Prolapse of cervical intervertebral disc co-occurrent and due to degeneration
735605000,Degeneration of cervical intervertebral disc co-occurrent with osteophyte of cervical vertebra
735606004,Degeneration of thoracic intervertebral disc without prolapse
735607008,Prolapse of thoracic intervertebral disc co-occurrent and due to degeneration
735608003,Degeneration of thoracic intervertebral disc co-occurrent with osteophyte
735609006,Degeneration of lumbar intervertebral disc without prolapse
735610001,Prolapse of lumbar intervertebral disc co-occurrent and due to degeneration
735611002,Degeneration of lumbar intervertebral disc co-occurrent with osteophyte of lumbar vertebra
77547008,Degeneration of intervertebral disc
786077003,Ankylosing spondylitis co-occurrent with anterior uveitis
789021004,Radiculopathy due to spondylosis
79244005,Lumbosacral prespondylolisthesis
8847002,Spondylosis
90448008,Ossification of posterior longitudinal ligament
91240008,Degeneration of thoracolumbar intervertebral disc
9631008,Ankylosing spondylitis
