code,term,dmd_id,dmd_type,bnf_code
12816911000001100,Methotrexate 25mg/5ml oral solution,12816911000001100,VMP,1001030U0AAAAAA
12817011000001100,Methotrexate 25mg/5ml oral suspension,12817011000001100,VMP,1001030U0AAAAAA
12800911000001100,Methotrexate 25mg/5ml oral solution,12800911000001100,AMP,1001030U0AAAAAA
12800611000001100,Methotrexate 25mg/5ml oral suspension,12800611000001100,AMP,1001030U0AAAAAA
326874007,Methotrexate 2.5mg tablets,326874007,VMP,1001030U0AAABAB
201811000001107,Methotrexate 2.5mg tablets,201811000001107,AMP,1001030U0AAABAB
683611000001105,Methotrexate 2.5mg tablets,683611000001105,AMP,1001030U0AAABAB
706911000001103,Methotrexate 2.5mg tablets,706911000001103,AMP,1001030U0AAABAB
34956611000001100,Methotrexate 2.5mg tablets,34956611000001100,AMP,1001030U0AAABAB
24381611000001100,Methotrexate 2.5mg tablets,24381611000001100,AMP,1001030U0AAABAB
167911000001107,Methotrexate 2.5mg tablets,167911000001107,AMP,1001030U0AAABAB
37273211000001100,Methotrexate 2.5mg tablets,37273211000001100,AMP,1001030U0AAABAB
24136011000001100,Methotrexate 2.5mg tablets,24136011000001100,AMP,1001030U0AAABAB
14962511000001100,Methotrexate 2.5mg tablets,14962511000001100,AMP,1001030U0AAABAB
383711000001107,Methotrexate 2.5mg tablets,383711000001107,AMP,1001030U0AAABAB
20310611000001100,Methotrexate 2.5mg tablets,20310611000001100,AMP,1001030U0AAABAB
29918911000001100,Methotrexate 2.5mg tablets,29918911000001100,AMP,1001030U0AAABAB
22222311000001100,Methotrexate 2.5mg tablets,22222311000001100,AMP,1001030U0AAABAB
21796211000001100,Methotrexate 2.5mg tablets,21796211000001100,AMP,1001030U0AAABAB
11026411000001100,Methotrexate 2.5mg tablets,11026411000001100,AMP,1001030U0AAABAB
326875008,Methotrexate 10mg tablets,326875008,VMP,1001030U0AAACAC
928011000001103,Methotrexate 10mg tablets,928011000001103,AMP,1001030U0AAACAC
136411000001105,Methotrexate 10mg tablets,136411000001105,AMP,1001030U0AAACAC
24381411000001100,Methotrexate 10mg tablets,24381411000001100,AMP,1001030U0AAACAC
24135711000001100,Methotrexate 10mg tablets,24135711000001100,AMP,1001030U0AAACAC
14963911000001100,Methotrexate 10mg tablets,14963911000001100,AMP,1001030U0AAACAC
191111000001100,Methotrexate 10mg tablets,191111000001100,AMP,1001030U0AAACAC
20310811000001100,Methotrexate 10mg tablets,20310811000001100,AMP,1001030U0AAACAC
15109411000001100,Methotrexate 10mg tablets,15109411000001100,AMP,1001030U0AAACAC
22222111000001100,Methotrexate 10mg tablets,22222111000001100,AMP,1001030U0AAACAC
21796511000001100,Methotrexate 10mg tablets,21796511000001100,AMP,1001030U0AAACAC
11026611000001100,Methotrexate 10mg tablets,11026611000001100,AMP,1001030U0AAACAC
8665611000001100,Methotrexate 2.5mg/5ml oral solution,8665611000001100,VMP,1001030U0AAAEAE
8665711000001100,Methotrexate 2.5mg/5ml oral suspension,8665711000001100,VMP,1001030U0AAAEAE
8622711000001100,Methotrexate 2.5mg/5ml oral solution,8622711000001100,AMP,1001030U0AAAEAE
8624211000001100,Methotrexate 2.5mg/5ml oral suspension,8624211000001100,AMP,1001030U0AAAEAE
8665811000001100,Methotrexate 5mg/5ml oral solution,8665811000001100,VMP,1001030U0AAAFAF
8665911000001100,Methotrexate 5mg/5ml oral suspension,8665911000001100,VMP,1001030U0AAAFAF
